Date,open,high,low,close,volume
2015-01-02,4.915143,5.033143,4.873143,4.984857,134750000
2015-01-05,4.925857,4.925857,4.714714,4.731143,181650000
2015-01-06,4.734714,4.764000,4.566143,4.650143,160377000
2015-01-07,4.734714,4.742143,4.627143,4.674286,98497000
2015-01-08,4.712000,4.783571,4.647857,4.778000,96019000
2015-01-09,4.763143,4.802000,4.689857,4.704143,95781000
2015-01-12,4.709000,4.719857,4.526429,4.554714,129444000
2015-01-13,4.602143,4.704857,4.590000,4.625571,187215000
2015-01-14,4.707143,4.737000,4.568000,4.632000,198849000
2015-01-15,4.654714,4.678571,4.584429,4.625143,116690000
2015-01-16,4.685714,4.825000,4.638143,4.819143,196966000
2015-01-20,4.857143,5.000000,4.771429,4.982857,405510000
2015-01-21,5.923429,5.924000,5.741000,5.846857,669025000
2015-01-22,5.857143,6.137429,5.782857,6.120571,333193000
2015-01-23,6.098857,6.274286,6.088143,6.249429,267841000
2015-01-26,6.257143,6.389857,6.195714,6.379429,212688000
2015-01-27,6.308714,6.534000,6.305000,6.488143,246127000
2015-01-28,6.474143,6.482143,6.308143,6.320857,245329000
2015-01-29,6.320429,6.392714,6.250000,6.340000,151277000
2015-01-30,6.313286,6.398429,6.265571,6.311429,132153000
2015-02-02,6.284286,6.342857,6.195571,6.301000,129906000
2015-02-03,6.332000,6.546714,6.273000,6.527429,164402000
2015-02-04,6.504143,6.517429,6.389000,6.410143,124509000
2015-02-05,6.454143,6.513857,6.366571,6.413000,142485000
2015-02-06,6.425000,6.442857,6.317571,6.348000,88984000
2015-02-09,6.319857,6.378571,6.263714,6.329571,81732000
2015-02-10,6.346000,6.515714,6.310143,6.485000,154189000
2015-02-11,6.483000,6.614143,6.455714,6.498429,139531000
2015-02-12,6.505857,6.560714,6.445143,6.524714,84644000
2015-02-13,6.542857,6.663000,6.542286,6.658571,129689000
2015-02-17,6.651571,6.737143,6.594429,6.713714,111706000
2015-02-18,6.702286,6.807000,6.664571,6.786571,103166000
2015-02-19,6.785714,6.871429,6.757429,6.780000,104321000
2015-02-20,6.795000,6.837429,6.763714,6.831429,94220000
2015-02-23,6.830000,6.831429,6.714286,6.740571,90314000
2015-02-24,6.737286,6.808429,6.735571,6.784000,60753000
2015-02-25,6.780714,6.879429,6.780714,6.833286,68544000
2015-02-26,6.862571,6.950000,6.843000,6.900429,108528000
2015-02-27,6.908143,6.942857,6.781857,6.784429,115164000
2015-03-02,6.771429,6.860714,6.723429,6.860714,101871000
2015-03-03,6.834429,6.845714,6.750714,6.781571,74263000
2015-03-04,6.753000,6.792571,6.618286,6.711000,174538000
2015-03-05,6.742857,6.746429,6.642000,6.680714,112448000
2015-03-06,6.664286,6.692571,6.484429,6.487429,128884000
2015-03-09,6.499000,6.509286,6.282857,6.366143,189707000
2015-03-10,6.301571,6.335143,6.198286,6.215143,179473000
2015-03-11,6.224000,6.394000,6.224000,6.288429,163632000
2015-03-12,6.334714,6.458286,6.334000,6.404571,146545000
2015-03-13,6.390714,6.405714,6.236714,6.262857,101612000
2015-03-16,6.154714,6.154714,5.962000,6.028143,267960000
2015-03-17,5.971286,6.069429,5.938429,5.978857,184282000
2015-03-18,5.973857,6.065000,5.930000,6.044571,146349000
2015-03-19,6.046000,6.121143,6.025571,6.074429,114499000
