date,open,high,low,close,volume
2015-01-02,15.887781,15.906299,15.369299,15.628539,119300
2015-01-05,15.508174,15.572984,15.230416,15.369295,132400
2015-01-06,15.369296,15.471139,15.008209,15.091537,208000
2015-01-07,15.147093,15.230421,15.035989,15.221162,118300
2015-01-08,15.378555,15.674830,15.267450,15.545210,269100
2015-01-09,15.498911,15.619274,15.221154,15.387809,133900
2015-01-12,15.387813,15.591502,15.211899,15.545210,168000
2015-01-13,15.711867,15.785936,15.221162,15.591506,209200
2015-01-14,15.369295,15.600761,15.285968,15.535951,85000
2015-01-15,15.619284,15.628541,14.952663,14.961922,127100
2015-01-16,14.878586,15.082277,14.702673,15.008206,161000
2015-01-20,14.971176,15.008210,14.424918,14.693418,153300
2015-01-21,14.628608,14.721193,14.480470,14.693418,147000
2015-01-22,14.786003,15.211899,14.508244,15.100795,100800
2015-01-23,15.100797,15.230419,14.906367,15.165607,83800
2015-01-26,15.110052,15.489655,15.045242,15.378552,68500
2015-01-27,15.137829,15.369295,15.054502,15.313744,57600
2015-01-28,15.461883,15.545210,15.017468,15.230417,154300
2015-01-29,15.258189,15.730379,15.202638,15.721120,96700
2015-01-30,15.563724,15.693346,15.397069,15.415586,172600
2015-02-02,15.489661,16.017402,15.360041,15.980369,133300
2015-02-03,16.045179,16.822902,16.045179,16.767351,211900
2015-02-04,16.637722,16.776602,16.295154,16.396997,90300
2015-02-05,16.406258,16.572913,16.406258,16.498844,113200
2015-02-06,16.109988,16.369230,15.795195,15.971109,181100
2015-02-09,15.961850,16.156282,15.711867,15.795195,98100
2015-02-10,15.841490,15.841490,15.332265,15.563730,90200
2015-02-11,15.545209,15.610019,15.165605,15.443364,85700
2015-02-12,15.647052,15.730379,15.415586,15.665569,96600
2015-02-13,15.674835,15.841491,15.461888,15.702610,99400
2015-02-17,15.647052,15.832225,15.480397,15.730380,57100
2015-02-18,15.656317,16.017403,15.443370,15.952593,111100
2015-02-19,15.841491,15.980370,15.674836,15.684094,60900
2015-02-20,15.610022,15.721125,15.378557,15.424850,148300
2015-02-23,15.341522,15.535954,15.184125,15.517436,84400
2015-02-24,15.508172,15.795189,15.508172,15.600759,66100
2015-02-25,15.600763,15.702607,15.443367,15.526694,98000
2015-02-26,15.471143,15.693351,15.415591,15.628539,69100
2015-02-27,17.128435,17.813572,16.693281,17.313608,478900
2015-03-02,17.248786,17.952441,17.091390,17.350632,342200
2015-03-03,17.276566,17.572841,17.183980,17.359894,134200
2015-03-04,17.350641,17.350641,17.035848,17.267313,174700
2015-03-05,17.313607,17.859865,17.221020,17.582106,330500
2015-03-06,17.369162,17.720989,17.304352,17.452490,148100
2015-03-09,17.443228,17.758021,17.406192,17.535814,508300
2015-03-10,17.387198,17.712280,17.368623,17.498655,245800
2015-03-11,17.563682,17.675139,17.377920,17.619410,254600
2015-03-12,17.721575,18.343873,17.628694,18.260281,368400
2015-03-13,18.325292,18.353156,17.888755,18.037363,236300
2015-03-16,18.037365,18.120957,17.916621,17.963060,177500
2015-03-17,17.777305,18.297436,17.740153,18.167402,208600
2015-03-18,18.130238,18.520336,17.907326,18.446032,112200
2015-03-19,18.297432,18.362448,18.204552,18.306719,74800
2015-03-20,18.427468,18.576076,18.278859,18.334587,227400
2015-03-23,18.297433,18.557497,18.250992,18.418177,144200
2015-03-24,18.446037,18.733966,18.306716,18.585358,174500
2015-03-25,18.715391,18.743256,18.241701,18.269566,176500
2015-03-26,18.269571,18.891870,18.139539,18.845430,252600
2015-03-27,18.882583,19.077632,18.622517,18.864006,300400
2015-03-30,19.049762,19.913549,18.966169,19.672060,447200
2015-03-31,19.532740,19.597756,19.346979,19.542028,232000
2015-04-01,19.495587,19.672060,19.402706,19.542028,254100
2015-04-02,19.523455,19.848536,19.449150,19.625622,184900
2015-04-06,19.477016,19.597761,18.538924,18.854717,341300
2015-04-07,18.771111,18.984737,18.650367,18.706095,261000
2015-04-08,18.696821,18.956886,18.613230,18.854717,359200
2015-04-09,18.910440,19.031184,18.668951,18.901152,107000
