date,open,high,low,close,volume
2015-01-02,68.944512,69.395282,68.110602,69.027153,3767900
2015-01-05,67.877670,67.930259,65.060390,65.383438,11301400
2015-01-06,65.571284,65.871795,63.986093,64.962753,8660600
2015-01-07,65.638887,66.217366,64.925173,65.969444,6511100
2015-01-08,66.998692,67.073818,65.991981,66.645592,7617800
2015-01-09,66.683190,66.780853,65.375967,65.849274,4857100
2015-01-12,65.909356,65.939402,64.662237,65.278282,4351600
2015-01-13,65.871811,66.037092,64.008646,64.887642,5078100
2015-01-14,63.775734,64.774931,63.309942,64.662239,10366700
2015-01-15,65.162149,65.268190,63.851790,63.866936,6683900
2015-01-16,63.806317,63.866913,62.904973,63.518494,10424800
2015-01-20,63.942681,64.003277,63.011039,63.601837,5937300
2015-01-21,63.314000,64.684961,63.314000,64.662239,6613100
2015-01-22,65.177314,66.169552,64.707702,65.760536,5567800
2015-01-23,65.737798,65.896859,64.533473,64.844025,5027500
2015-01-26,64.654690,65.336383,64.306270,65.162170,8140500
2015-01-27,60.397879,61.617350,59.913121,60.481197,27489500
2015-01-28,60.897793,61.503738,60.564520,60.602394,14269300
2015-01-29,60.526656,60.731161,59.693472,60.594822,9157000
2015-01-30,60.223663,61.215901,60.155491,60.572083,8150700
2015-02-02,60.655425,61.261370,60.208535,61.231071,7149000
2015-02-03,61.518903,63.707891,61.465883,63.563976,10895300
2015-02-04,62.700473,63.109488,61.852149,62.071800,8806500
2015-02-05,62.412668,63.344311,62.011229,63.298866,6640200
2015-02-06,63.321576,63.730591,62.715631,63.026176,5581500
2015-02-09,62.904986,64.283517,62.829237,64.132027,7693800
2015-02-10,64.381967,64.381967,63.215517,63.548790,6569100
2015-02-11,63.291292,63.374610,62.291477,63.177681,5722600
2015-02-12,63.685135,63.813897,63.101907,63.268543,4623000
2015-02-13,63.707895,64.753154,63.647299,64.480476,5645500
2015-02-17,64.275951,64.821306,63.776041,64.669815,3924400
2015-02-18,64.321388,64.995505,64.063863,64.230499,3568600
2015-02-19,63.480648,63.624563,62.268753,63.094360,5733500
2015-02-20,63.094315,64.094129,62.412623,63.957790,6029400
2015-02-23,63.548821,63.609417,62.973169,63.238270,5180000
2015-02-24,63.450350,64.147195,63.321588,64.003281,3678700
2015-02-25,64.018425,64.654674,63.753324,64.495613,3449500
2015-02-26,64.457715,64.457715,63.291264,63.473053,4457000
2015-02-27,63.760914,63.760914,62.783821,62.791397,4370500
2015-03-02,62.791380,62.920143,62.291470,62.867123,4155000
2015-03-03,62.647473,63.465504,62.602029,62.745937,4331700
2015-03-04,62.541432,62.571730,61.223497,61.905190,6863600
2015-03-05,61.905177,61.905177,60.640256,61.738541,7123500
2015-03-06,60.875064,61.511307,60.253967,60.640255,7913800
2015-03-09,60.723582,61.609779,60.670561,61.208340,4740500
2015-03-10,60.609962,61.170468,60.397881,60.526649,4850500
2015-03-11,60.708430,60.708430,60.034313,60.367580,4612200
2015-03-12,60.799333,60.958400,60.443344,60.738743,3612500
2015-03-13,60.519081,60.526657,59.223867,60.011600,7272700
2015-03-16,60.269107,60.594805,59.882814,60.572083,3598500
2015-03-17,60.102469,60.102469,59.269292,59.420776,6979900
2015-03-18,59.269298,61.685518,59.269298,61.602200,12154300
2015-03-19,60.973534,60.973534,60.261543,60.662983,5236200
2015-03-20,61.064436,61.541618,60.738739,61.496174,8216600
2015-03-23,61.496162,62.049087,61.367394,61.420414,4704000
2015-03-24,61.465862,61.503730,60.746295,60.958382,3978700
2015-03-25,61.374971,61.382547,60.466051,60.488773,4803000
2015-03-26,60.322127,61.200755,60.223663,60.503910,4238500
2015-03-27,60.185803,60.503925,59.655601,60.344864,6336900
2015-03-30,60.602406,61.746129,60.594830,61.632519,4621200
2015-03-31,60.981133,61.087173,60.450925,60.617561,4848600
2015-04-01,60.617528,60.988669,60.132770,60.322128,4446200
2015-04-02,60.291834,60.973527,60.140350,60.776592,3555300
2015-04-06,60.859898,62.109667,60.579651,61.723373,4495400
2015-04-07,61.518878,61.677939,60.973524,61.003822,3526300
2015-04-08,61.231047,61.534022,60.534208,60.928078,4196200
2015-04-09,60.973540,61.511318,60.806903,61.109879,4291900
2015-04-10,61.427991,62.715635,61.155314,62.564144,6831900
2015-04-13,62.564125,62.571701,61.806690,62.215706,5293900
2015-04-14,62.526279,63.048905,61.761268,62.867123,5898700
2015-04-15,63.086776,64.934919,62.867119,64.503181,9643800
2015-04-16,64.457356,64.839213,64.151870,64.411530,5692300
2015-04-17,63.770030,63.838762,63.128514,63.602013,5314000
2015-04-20,64.121309,64.724643,64.060211,64.610085,3914600
2015-04-21,64.655949,64.892698,63.854048,64.090797,5620900
2015-04-22,64.251133,64.869744,63.456871,64.816284,6520700
2015-04-23,66.328465,66.824880,64.037327,64.755219,18917600
2015-04-24,64.686455,65.045400,64.167130,64.610085,5848100
2015-04-27,64.739957,65.633506,64.457387,65.167641,5912000
