date,open,high,low,close,volume
2015-01-02,41.286514,41.877138,41.140443,41.604053,1892800
2015-01-05,41.648512,41.794577,41.350024,41.502441,2462100
2015-01-06,41.343669,42.378852,41.299214,41.661209,2238600
2015-01-07,41.699324,42.766253,41.597709,42.359802,2385600
2015-01-08,42.537618,42.791645,42.220078,42.594772,2760800
2015-01-09,42.607483,43.071093,42.283596,42.791656,2730800
2015-01-12,42.467759,42.848805,42.124815,42.474106,2069000
2015-01-13,42.683686,43.179047,42.004151,42.232780,2757100
2015-01-14,42.169272,42.912314,41.946995,42.880558,1880000
2015-01-15,42.918668,43.331471,42.683687,43.090137,2444900
2015-01-16,43.185406,43.267964,42.804359,43.185406,1616700
2015-01-20,43.439428,43.458480,42.988522,43.293358,1877800
2015-01-21,43.121900,43.547402,42.842463,43.477543,1964000
2015-01-22,43.680771,43.687123,43.090147,43.299725,1892300
2015-01-23,43.439435,43.623608,43.248909,43.433083,1223700
2015-01-26,43.439429,43.490237,43.090134,43.401321,1570300
2015-01-27,43.344184,43.718878,43.274324,43.420395,1582200
2015-01-28,43.445778,44.023698,42.874206,42.944065,1841500
2015-01-29,42.956770,43.883985,42.855159,43.852234,2957700
2015-01-30,43.680761,44.195174,43.223503,43.280663,3136100
2015-02-02,43.204442,43.477526,42.607466,43.369564,1722700
2015-02-03,43.166346,43.350520,42.855159,43.134590,2191000
2015-02-04,43.007585,43.414035,42.791655,42.867867,1385000
2015-02-05,43.020290,43.166360,42.740858,43.013943,947500
2015-02-06,42.804356,42.988529,40.695892,40.880066,2637700
2015-02-09,41.019778,41.324619,40.575225,40.714943,1714000
2015-02-10,40.721297,41.959700,40.645086,41.915245,2525000
2015-02-11,41.629464,41.629464,40.956276,41.070591,1981700
2015-02-12,41.013434,41.235711,40.683190,41.153152,2156400
2015-02-13,41.121401,41.121401,39.635314,39.952854,2615400
2015-02-17,39.965548,40.664134,39.571799,40.270386,2745400
2015-02-18,40.213239,41.585013,40.117976,41.489750,2156800
2015-02-19,41.559608,41.559608,40.676848,40.892773,1523600
2015-02-20,40.943577,41.045187,40.213235,40.702244,1743500
2015-02-23,40.861016,41.585011,40.784810,41.578659,2353100
2015-02-24,41.521493,41.870789,41.280165,41.686615,1530400
2015-02-25,41.686606,41.813620,41.013424,41.210297,1955200
2015-02-26,41.343663,41.369067,40.537115,40.708584,2554200
2015-02-27,40.778445,40.930862,40.410100,40.803848,1417500
2015-03-02,40.708602,40.784814,39.819492,40.467274,3107000
2015-03-03,40.321195,40.562524,40.098916,40.479965,2190700
2015-03-04,40.460904,40.511711,40.124312,40.295784,1418900
2015-03-05,40.467270,40.861016,40.378359,40.530777,1762000
2015-03-06,40.048120,40.048120,38.752558,38.943081,2434100
2015-03-09,39.012933,39.533698,38.866865,39.241562,1809800
2015-03-10,39.152656,39.724226,39.019287,39.419388,2301200
2015-03-11,39.260613,39.654362,38.949425,39.374928,2691300
2015-03-12,39.673407,40.314836,39.597196,40.041752,2189500
2015-03-13,39.851231,39.984597,39.266959,39.902039,2145400
2015-03-16,40.162430,40.892770,40.010010,40.746704,1969200
2015-03-17,40.581571,40.753041,40.308487,40.340240,1595300
2015-03-18,40.365657,41.908898,40.270394,41.591358,2107900
2015-03-19,41.470689,41.813627,41.051534,41.159496,2278600
2015-03-20,41.534209,41.712031,40.467275,40.753059,6584400
2015-03-23,40.708598,41.000734,40.600635,40.784809,2357300
2015-03-24,40.695897,40.918174,39.990959,40.092571,2528900
2015-03-25,40.219588,40.511724,39.692471,39.743279,2151200
2015-03-26,39.686126,39.971910,39.152659,39.521004,2116100
2015-03-27,39.646949,40.145654,39.506290,39.755642,1641200
2015-03-30,39.985818,40.452553,39.851552,40.305500,1454900
2015-03-31,40.158447,40.548457,39.723679,39.941063,2559000
2015-04-01,39.915483,40.395006,39.372024,40.235165,2125400
2015-04-02,40.254350,40.395011,40.088116,40.305500,1250900
2015-04-06,40.382216,41.270933,40.382216,41.072727,2033600
2015-04-07,41.008801,41.123887,40.631576,40.746662,2629900
2015-04-08,40.727479,40.912895,40.574030,40.733871,2211000
2015-04-09,40.676324,40.701899,40.337462,40.516483,1536400
2015-04-10,40.689110,40.912888,40.395003,40.785015,1266900
2015-04-13,40.644355,40.650750,40.088109,40.158440,1430500
2015-04-14,40.222379,40.490913,40.075325,40.273529,1697500
2015-04-15,40.350247,40.657141,39.889904,39.953842,1990100
2015-04-16,39.889907,39.966630,39.058734,39.435959,3399500
2015-04-17,39.231364,39.621376,38.854139,39.045948,3245000
2015-04-20,38.694289,39.819568,38.694289,39.416771,2949300
2015-04-21,39.416792,39.691719,38.598404,38.681522,3722800
2015-04-22,38.713494,38.879730,38.221183,38.368237,4858100
2015-04-23,38.368220,38.828563,38.291497,38.643147,3384600
2015-04-24,38.649535,39.557431,38.540842,39.372017,2769500
2015-04-27,39.570224,39.576619,38.771020,39.007584,2091600
2015-04-28,38.886099,39.602185,38.822163,39.423164,2384600
2015-04-29,40.171223,40.260733,39.212177,39.646942,4306400
2015-04-30,39.557434,39.595797,38.630356,38.962826,3235900
2015-05-01,39.013981,39.378419,38.681512,39.346451,2241600
2015-05-04,39.384797,39.838747,39.186596,39.589394,2439100
2015-05-05,39.410381,39.499891,38.412975,38.598389,1925800
2015-05-06,38.515278,38.592001,37.754433,38.106083,2319600
2015-05-07,38.278707,38.681507,38.189197,38.451336,2258100
2015-05-08,38.969230,39.161039,38.560038,38.790207,2603400
2015-05-11,38.636760,39.269729,38.464132,38.534462,1391700
2015-05-12,38.265920,38.342646,37.709675,38.054932,3177000
2015-05-13,38.106090,38.400199,37.447546,37.620174,2090200
2015-05-14,37.780001,38.208373,37.754426,38.201981,2047300
2015-05-15,38.297892,38.758232,38.106081,38.643147,2472900
2015-05-18,38.464125,39.033158,38.432157,38.854137,1397900
2015-05-19,38.655929,38.988399,38.502483,38.732655,1399100
2015-05-20,38.815770,39.218569,38.675111,38.879707,1255300
2015-05-21,38.892502,39.071523,38.687903,38.892502,1171700
2015-05-22,38.879709,38.962824,38.502484,38.834953,919500
2015-05-26,38.815778,38.847746,38.304288,38.655937,1745800
2015-05-27,38.668722,38.950041,38.560032,38.860531,1625400
2015-05-28,38.892499,39.161031,38.732658,39.033157,1766400
2015-05-29,39.039548,39.218569,38.834952,38.879707,2414400
2015-06-01,38.943649,39.141852,38.834958,38.860531,1253400
2015-06-02,38.604784,38.662327,37.837547,38.067719,1919100
2015-06-03,38.035756,38.067723,37.140645,37.479507,2113900
2015-06-04,37.191799,37.780015,37.191799,37.620174,1811900
2015-06-05,37.083102,37.300486,36.763420,36.878506,1807400
2015-06-08,36.884894,36.968012,36.673905,36.776203,1775500
2015-06-09,36.718663,36.827354,36.603578,36.609970,1157300
2015-06-10,36.840138,37.127852,36.661117,36.712265,1831300
2015-06-11,37.076706,37.223760,36.833747,36.999981,1183600
2015-06-12,36.763430,36.999994,36.552438,36.571621,1085900
2015-06-15,36.597193,36.750639,36.367021,36.673916,1674200
2015-06-16,36.635555,36.961632,36.507682,36.814579,1371000
2015-06-17,36.788992,37.166216,36.603576,37.076706,1657400
2015-06-18,37.115061,37.850330,37.102273,37.632946,1965300
2015-06-19,37.652135,37.997392,37.421964,37.473114,2303300
2015-06-22,37.185416,37.664939,37.185416,37.326077,2389600
2015-06-23,37.210968,37.389989,36.667507,36.846531,2242200
2015-06-24,36.884893,37.025554,35.280092,35.849125,6909500
2015-06-25,36.021758,36.066514,35.618959,35.804375,4512800
2015-06-26,35.951243,36.344186,35.841733,36.221794,4130500
2015-06-29,36.196031,36.505233,35.854620,35.867504,2642800
2015-06-30,35.912597,35.970573,35.642046,35.803089,2326400
2015-07-01,35.912590,36.337743,35.764431,36.331303,2402100
2015-07-02,36.505237,37.200944,36.505237,37.072109,3146200
2015-07-06,36.962604,37.258923,36.646959,37.104321,2128400
2015-07-07,37.407076,38.077016,37.239593,37.896648,2545200
2015-07-08,37.703397,38.070575,37.387754,37.523029,1938800
2015-07-09,37.523040,37.690524,36.962611,37.091446,1935000
2015-07-10,37.027007,37.580996,36.833756,37.329769,1567000
2015-07-13,37.426398,37.638976,37.001244,37.181614,2305700
2015-07-14,37.252477,37.561679,37.220266,37.323334,1838800
2015-07-15,37.265345,37.458598,36.949702,37.432831,1337500
2015-07-16,37.497252,38.128541,37.458604,38.096333,2321900
2015-07-17,38.115650,38.115650,37.664732,37.709824,1475500
2015-07-20,37.638977,37.638977,37.310448,37.484375,1403000
2015-07-21,37.484370,37.555229,37.252470,37.355537,1807600
2015-07-22,37.368430,37.890211,37.349106,37.619659,2435200
2015-07-23,37.503701,37.690509,36.840202,37.200939,1723800
2015-07-24,37.136528,37.361987,36.981926,37.136528,2198200
2015-07-27,36.994805,37.999715,36.994805,37.961063,2618100
2015-07-28,37.922405,38.051240,37.568111,37.928848,2066200
2015-07-29,37.845112,38.070571,37.581001,38.057690,1718100
2015-07-30,37.903083,38.495720,37.774248,38.347561,1162200
2015-07-31,38.457081,39.449107,38.457081,38.656773,2500700
2015-08-03,38.682530,39.062591,38.579462,38.746948,1855600
2015-08-04,38.656763,38.682530,38.328236,38.437744,1403600
2015-08-05,38.637439,38.804925,38.424863,38.560139,1375600
2015-08-06,38.714737,39.056150,38.321794,39.036823,2441300
2015-08-07,38.933752,39.468416,38.598782,39.300930,2219000
2015-08-10,39.294498,39.391125,38.308916,38.354008,3271300
2015-08-11,38.141429,38.631001,37.626091,38.006153,4864900
2015-08-12,38.006164,39.404017,37.787145,39.094814,4666600
2015-08-13,38.946641,39.152776,38.630998,39.030384,2140000
2015-08-14,38.998187,39.429781,38.804936,39.384689,1783000
2015-08-17,39.275170,39.848483,38.959525,39.771183,1584100
2015-08-18,39.590809,39.771179,39.255839,39.442650,1898400
2015-08-19,39.410443,40.061056,39.230076,39.900013,2795100
2015-08-20,39.623021,40.350936,39.487746,39.771183,2576400
2015-08-21,39.442654,40.698790,39.146336,40.028851,4400000
2015-08-24,39.726100,40.460458,38.212296,38.444199,7175600
2015-08-25,38.850008,38.978840,36.981909,37.033443,4176700
2015-08-26,37.400635,37.928856,36.898179,37.812904,2978900
2015-08-27,38.366894,38.772720,38.070573,38.566586,2824800
2015-08-28,38.540813,38.779156,37.915965,38.418419,1532600
2015-08-31,38.270257,38.296025,37.297558,37.671177,2038900
2015-09-01,37.278242,37.465052,36.640513,36.853088,2028800
2015-09-02,37.220258,37.291118,36.756456,37.065659,2752600
2015-09-03,37.091424,37.419951,36.943262,37.110748,1919500
2015-09-04,36.737128,37.027006,36.511668,36.750011,2339300
2015-09-08,37.246028,37.593882,36.943267,37.278236,1936700
2015-09-09,37.465050,37.568118,36.801554,36.904621,2020700
2015-09-10,36.911062,37.316892,36.737136,36.872414,2153900
2015-09-11,36.614743,37.316891,36.518116,37.310448,1650200
2015-09-14,37.374862,37.658296,37.226702,37.503696,1600200
2015-09-15,37.529474,38.205857,37.297574,38.109230,2860000
2015-09-16,38.154314,38.579467,38.109222,38.463516,2561200
2015-09-17,38.508621,39.835617,38.360462,39.358929,4289700
2015-09-18,38.611674,40.041737,38.573025,39.481308,3917500
2015-09-21,39.597259,39.977321,39.404005,39.687443,2764100
2015-09-22,39.391122,39.629465,39.030385,39.197868,2148400
2015-09-23,39.184992,39.429776,38.888671,39.346035,2171000
2015-09-24,39.172101,39.900013,39.139890,39.816273,2034800
2015-09-25,39.854924,40.615047,39.661673,40.151245,2448800
2015-09-28,40.072120,40.461232,39.897019,39.968357,2008200
2015-09-29,39.935939,40.292626,39.754352,40.072128,1657500
2015-09-30,40.273171,40.954120,40.149952,40.902237,2564300
2015-10-01,40.908709,41.025440,39.799736,40.325039,2588100
2015-10-02,40.668761,40.947625,40.234253,40.934654,1619900
2015-10-05,41.070847,41.401592,40.675249,41.297829,1920100
2015-10-06,41.245956,41.343235,40.500158,40.882786,2467500
2015-10-07,41.018967,41.116246,40.636339,40.817924,2143600
2015-10-08,40.688214,41.446983,40.688214,41.323765,1572400
2015-10-09,41.252434,41.459960,40.798468,40.947628,1678700
2015-10-12,40.973589,41.563741,40.973589,41.239483,1474300
2015-10-13,41.122722,41.278368,40.954108,41.220001,1584300
2015-10-14,41.213521,41.823130,41.174612,41.388622,1750700
2015-10-15,41.570208,41.875014,41.297831,41.784222,1105400
2015-10-16,41.933384,42.101996,41.446991,41.686943,2576300
2015-10-19,41.622092,42.140911,41.349712,42.140911,2115700
2015-10-20,41.933386,42.633785,41.842588,42.445713,3212000
2015-10-21,42.627306,42.880228,42.127941,42.166851,1192800
2015-10-22,42.153874,42.990467,42.127933,42.860760,1579800
2015-10-23,42.679171,42.834819,41.641538,41.862038,2304900
2015-10-26,41.998234,42.218729,41.531298,42.186306,1605700
2015-10-27,42.140913,42.341953,41.628581,41.751797,1963700
2015-10-28,39.825688,40.571488,39.164196,39.708954,5939800
2015-10-29,39.423604,39.708952,38.807508,39.326324,3514300
2015-10-30,39.300374,39.507900,38.995570,39.248493,3141900
2015-11-02,39.203108,39.579249,38.917757,39.488457,2599400
2015-11-03,39.222562,39.533852,38.995580,39.313354,2577000
2015-11-04,39.319835,39.657066,39.274439,39.436569,2395700
2015-11-05,39.410643,39.592228,38.943707,39.028015,2303900
2015-11-06,38.392455,38.606466,37.296453,38.301662,4892200
2015-11-09,38.146024,38.976131,38.055232,38.424889,3483400
2015-11-10,38.431359,39.306864,38.431359,38.943691,3234900
2015-11-11,38.917763,39.462521,38.781574,39.410641,2075200
2015-11-12,39.164189,39.520875,38.762106,38.943691,2531700
2015-11-13,39.053956,39.501435,38.574049,38.716724,2285500
2015-11-16,38.645394,39.079902,38.535144,39.073418,2050900
2015-11-17,38.937226,39.449559,38.171971,38.295189,1652300
2015-11-18,38.249776,38.587007,37.919031,38.457302,2595800
2015-11-19,38.593503,39.287423,38.522167,39.105835,2182300
2015-11-20,39.274444,39.663556,39.170681,39.287415,1496400
2015-11-23,39.384693,39.443060,38.963156,38.976124,1293500
2015-11-24,38.788062,38.846429,38.366522,38.716724,2075000
2015-11-25,38.749151,38.749151,38.249789,38.379494,2055000
2015-11-27,38.437851,38.839934,38.437851,38.541615,738000
2015-11-30,38.632416,38.801033,38.463802,38.496227,2403000
2015-12-01,38.587007,38.703741,38.197895,38.457302,2325400
2015-12-02,38.372997,38.496218,37.990372,38.048737,2319300
2015-12-03,37.821766,38.081176,37.516961,38.029293,3057200
2015-12-04,38.184949,39.131790,38.178463,39.047482,2716200
2015-12-07,38.995573,39.066911,38.574034,38.937206,2737700
2015-12-08,38.794539,39.073404,38.489733,38.684292,1968700
2015-12-09,38.470284,38.924250,38.236816,38.522167,1996900
2015-12-10,38.463794,38.625925,38.178443,38.275723,3092400
2015-12-11,38.133047,38.729687,37.932007,38.411911,2657000
2015-12-14,38.457304,38.762110,38.139530,38.463791,2075800
2015-12-15,38.658344,39.170676,38.515668,38.671314,2231100
2015-12-16,38.839933,39.553308,38.710228,39.462513,1938000
2015-12-17,39.462514,39.786774,39.112314,39.494942,1396100
2015-12-18,39.391177,39.391177,38.535127,38.690773,2876200
2015-12-21,38.891813,38.950180,38.016308,38.217350,2764400
2015-12-22,38.398945,38.898307,37.964437,38.606472,1979700
2015-12-23,38.807517,39.229057,38.775092,39.144749,1226500
2015-12-24,39.144749,39.306879,38.989102,39.144749,440000
2015-12-28,39.066914,39.248499,38.852901,39.190132,1549100
2015-12-29,39.340495,39.771946,39.327420,39.490849,1429900
2015-12-30,39.562752,39.778476,39.386249,39.418934,1761200
2015-12-31,39.275123,39.353568,38.399147,38.706390,2296200
2016-01-04,38.288011,38.614868,38.072287,38.536423,2998000
2016-01-05,38.621408,38.706389,37.921932,38.549500,2534600
2016-01-06,38.346836,38.418745,37.915385,38.294540,3351600
2016-01-07,37.934998,38.327228,37.895777,38.104965,2960700
2016-01-08,38.131118,38.372992,38.033060,38.098431,2360400
2016-01-11,38.216107,38.804450,38.091902,38.699856,4396200
2016-01-12,38.752149,38.941727,38.137659,38.830597,2221700
2016-01-13,39.157459,39.353573,38.726008,38.817528,1806300
2016-01-14,38.863283,39.262049,38.497203,38.928654,2109700
2016-01-15,38.372990,38.882886,38.301081,38.647549,2988300
2016-01-19,38.863271,39.425465,38.621398,39.301258,3264700
2016-01-20,39.072469,39.340492,38.072288,38.575645,3095800
2016-01-21,38.588731,38.889442,38.229189,38.386082,2045600
2016-01-22,38.457992,39.144391,38.209580,39.046333,2022400
2016-01-25,39.092080,39.229359,38.706388,39.170525,2124900
2016-01-26,39.418945,40.079197,39.373185,39.680431,2813200
2016-01-27,39.811181,39.987681,39.255522,39.549694,1402600
2016-01-28,39.438551,40.602161,39.229360,40.242619,1894900
2016-01-29,40.576009,40.752512,40.190317,40.399506,4771200
2016-02-01,40.406056,40.837507,40.196868,40.680614,3546900
2016-02-02,40.536788,41.059761,40.321064,41.000927,3614900
2016-02-03,41.125127,42.151459,41.033607,41.883434,3935700
2016-02-04,41.765770,42.040329,41.105520,41.229725,2506200
2016-02-05,41.308162,41.628483,40.641374,41.373535,2498800
2016-02-08,41.406244,42.033811,40.955182,41.118610,2181800
2016-02-09,41.183979,41.674264,41.000939,41.445465,2737500
2016-02-10,41.314703,41.752690,40.719824,41.517353,1492700
2016-02-11,41.308164,41.582725,40.739434,40.759045,2167200
2016-02-12,40.647917,40.955163,40.209927,40.373356,3337300
2016-02-16,40.484488,40.837494,40.203391,40.778660,2100100
2016-02-17,40.798275,40.994389,40.379899,40.876720,1870900
2016-02-18,40.844039,41.844223,40.772130,41.641571,1738700
2016-02-19,41.595794,41.608869,41.072824,41.112045,2678300
2016-02-22,41.340864,42.001114,41.170897,41.994576,2109600
2016-02-23,41.811527,42.680967,41.576189,42.478317,3137200
2016-02-24,43.635388,44.694406,43.504647,44.341400,6781500
2016-02-25,44.341403,45.263137,44.262955,44.968967,4014000
2016-02-26,44.864373,44.962431,43.838042,43.968788,2971200
2016-02-29,43.929571,44.975517,43.811902,44.557140,2784100
2016-03-01,44.942822,45.027803,43.478504,43.720375,3601300
2016-03-02,43.641930,43.857652,42.883620,43.779209,2851500
2016-03-03,43.864199,44.099536,43.393524,44.073387,2379700
2016-03-04,43.674615,44.406776,43.504653,44.262959,2049400
2016-03-07,44.347944,44.929754,44.060313,44.818619,2046300
2016-03-08,44.923206,45.341583,44.635571,45.171616,2779000
2016-03-09,45.152009,45.753425,45.008191,45.596535,2455600
2016-03-10,45.472324,45.694589,45.171616,45.603069,1898900
2016-03-11,45.759964,46.269859,45.727276,46.021450,2991100
2016-03-14,45.916853,46.067209,45.635756,45.851482,1659300
2016-03-15,45.877637,46.217566,45.655372,45.779579,2061200
2016-03-16,45.779568,46.367911,45.223913,46.204483,1731400
2016-03-17,46.211032,46.753611,46.086825,46.577110,1523700
2016-03-18,46.753614,46.832062,46.145660,46.694782,4017800
2016-03-21,46.511731,46.930108,46.112966,46.662083,1163000
2016-03-22,46.740518,46.969317,46.315603,46.387512,2079300
2016-03-23,46.446365,46.962794,46.217561,46.799366,1782000
2016-03-24,46.688224,47.021619,46.302535,46.635925,2127400
2016-03-28,46.688242,46.851670,46.237183,46.622871,1497800
2016-03-29,46.787393,47.504772,46.642606,47.458702,1878600
2016-03-30,47.432386,47.610083,47.096732,47.123058,1739900
2016-03-31,47.274424,47.432377,46.951931,47.313911,1767700
2016-04-01,46.958510,47.656145,46.728161,47.346817,2464200
2016-04-04,47.386316,47.636409,46.747917,47.274433,2116900
2016-04-05,47.208609,47.300749,46.300368,46.359604,2511600
2016-04-06,46.306961,46.484658,46.030542,46.306961,1454900
2016-04-07,46.267479,46.603128,46.083194,46.201660,1964600
2016-04-08,46.320123,46.899292,46.241149,46.524151,982100
2016-04-11,46.563628,46.892700,46.353023,46.438580,1260300
2016-04-12,46.425429,46.767662,46.142428,46.721592,1820400
2016-04-13,46.780819,46.800562,45.866000,46.116093,2095100
2016-04-14,46.037112,46.405676,45.852833,46.096348,1583800
2016-04-15,46.142428,46.853224,46.142428,46.767662,1578500
2016-04-18,46.155589,46.780828,45.971309,46.767662,1390200
2016-04-19,46.866380,47.044081,46.543891,47.004589,1502400
2016-04-20,46.984847,47.057243,45.688304,45.747540,1261800
2016-04-21,45.642239,45.668565,44.562884,44.753746,1531100
2016-04-22,44.964345,45.306578,44.957763,45.181534,1154900
2016-04-25,45.161775,45.247332,44.891934,45.227589,1422700
2016-04-26,45.299999,45.589579,45.181533,45.299999,1297100
