date,open,high,low,close,volume
2022-12-15,62.662194,62.662194,59.678280,59.678280,1318200.000000
2022-12-16,59.678275,59.678275,54.705085,56.435757,2307500.000000
2022-12-19,52.715808,58.673691,52.715808,56.197041,117200.000000
2022-12-20,57.688997,57.688997,56.455645,56.903233,22200.000000
2022-12-21,58.683638,65.924601,55.202405,56.654575,290700.000000
2022-12-22,58.116689,60.691807,56.694357,57.291138,3253200.000000
2022-12-23,57.778514,60.320808,56.694358,57.191677,125800.000000
2022-12-27,57.669102,58.673688,57.067346,57.141945,26500.000000
2022-12-28,57.619372,57.688996,56.694358,57.191677,514800.000000
2022-12-29,58.186318,58.464816,57.440340,57.688999,374800.000000
2022-12-30,58.425033,58.683638,57.420447,58.066963,351100.000000
2023-01-03,60.354624,60.354624,55.570414,55.699718,1794100.000000
2023-01-04,53.839752,60.384467,53.213129,60.165649,33338500.000000
2023-01-05,60.314841,62.642294,57.828247,58.683636,8850600.000000
2023-01-06,59.359996,59.618601,57.559700,58.633911,5902600.000000
2023-01-09,58.474766,59.658384,57.420449,57.788464,5288900.000000
2023-01-10,58.832839,59.737960,57.743709,59.678280,6663000.000000
2023-01-11,60.115909,66.024056,59.752868,64.641510,9219400.000000
2023-01-12,65.735601,66.163296,63.318635,65.297966,5819800.000000
2023-01-13,64.651468,65.148787,63.398226,65.089111,3772100.000000
2023-01-17,63.597147,65.377554,62.920793,62.990421,3774600.000000
2023-01-18,62.861121,63.159512,61.657610,61.747128,2610300.000000
2023-01-19,61.001143,64.154144,60.971302,63.597145,2585600.000000
2023-01-20,63.617049,67.456353,63.199303,66.411980,4001600.000000
2023-01-23,66.988855,69.535133,66.419923,69.147217,3724100.000000
2023-01-24,68.659856,70.251275,68.341572,69.226799,2591000.000000
2023-01-25,68.092909,69.326257,66.591003,68.341568,2802100.000000
2023-01-26,68.142639,69.077594,67.436447,68.848831,2075900.000000
2023-01-27,68.490772,70.131926,67.993453,69.704231,2810600.000000
2023-01-30,68.043173,73.553460,67.555795,71.116600,4259900.000000
2023-01-31,70.629233,70.733665,68.132690,69.147217,3084300.000000
2023-02-01,68.630019,70.360687,67.167900,69.634605,2698700.000000
2023-02-02,69.216858,71.504528,68.630025,70.271179,2776000.000000
2023-02-03,69.256650,70.251288,68.729493,70.171722,3074900.000000
2023-02-06,69.535137,71.962048,69.167118,71.474678,2227400.000000
