date,strategy,benchmark,vol_target,strategy_return,benchmark_return,vol_target_return
2015-02-02,1.0123636996746064,1.0123636996746064,1.0123636996746064,0.012363699674606377,0.012363699674606377,0.012363699674606377
2015-02-03,1.0292991267244218,1.0292991267244218,1.0292991267244218,0.016728599667549027,0.016728599667549027,0.016728599667549027
2015-02-04,1.02605446696435,1.02605446696435,1.02605446696435,-0.003152300119400042,-0.003152300119400042,-0.003152300119400042
2015-02-05,1.038157933891561,1.038157933891561,1.038157933891561,0.011796125173568761,0.011796125173568761,0.011796125173568761
2015-02-06,1.0347952179855677,1.0347952179855677,1.0347952179855677,-0.0032391178607941162,-0.0032391178607941162,-0.0032391178607941162
2015-02-09,1.029800670498138,1.029800670498138,1.029800670498138,-0.004826604723930483,-0.004826604723930483,-0.004826604723930483
2015-02-10,1.0450512616655154,1.0450512616655154,1.0450512616655154,0.014809265136718652,0.014809265136718652,0.014809265136718652
2015-02-11,1.043606968587613,1.043606968587613,1.043606968587613,-0.0013820308446884644,-0.0013820308446884644,-0.0013820308446884644
2015-02-12,1.0561581281073382,1.0561581281073382,1.0561581281073382,0.01202671110630038,0.01202671110630038,0.01202671110630038
2015-02-13,1.062783142641633,1.062783142641633,1.062783142641633,0.006272748708725073,0.006272748708725073,0.006272748708725073
2015-02-17,1.0644364684545604,1.0644364684545604,1.0644364684545604,0.0015556567907333285,0.0015556567907333285,0.0015556567907333285
2015-02-18,1.064703776435151,1.064703776435151,1.064703776435151,0.00025112628936763137,0.00025112628936763137,0.00025112628936763137
2015-02-19,1.0662450791985163,1.0662450791985163,1.0662450791985163,0.0014476352930068437,0.0014476352930068437,0.0014476352930068437
2015-02-20,1.0726758244554768,1.0726758244554768,1.0726758244554768,0.0060312074422836925,0.0060312074422836925,0.0060312074422836925
2015-02-23,1.0693167121008866,1.0693167121008866,1.0693167121008866,-0.003131526112556293,-0.003131526112556293,-0.003131526112556293
2015-02-24,1.07374083910759,1.07374083910759,1.07374083910759,0.004137340188026473,0.004137340188026473,0.004137340188026473
2015-02-25,1.0740483108255605,1.0740483108255605,1.0740483108255605,0.0002863556146621704,0.0002863556146621704,0.0002863556146621704
2015-02-26,1.074564187954529,1.074564187954529,1.074564187954529,0.0004803109169007058,0.0004803109169007058,0.0004803109169007058
2015-02-27,1.0700510354790171,1.0700510354790171,1.0700510354790171,-0.004199984073638974,-0.004199984073638974,-0.004199984073638974
2015-03-02,1.0770658041853642,1.0770658041853642,1.0770658041853642,0.006555545926093975,0.006555545926093975,0.006555545926093975
2015-03-03,1.072757934117938,1.072757934117938,1.0709385719820854,-0.00399963498115552,-0.00399963498115552,-0.0056888188070487455
2015-03-04,1.0666761488836343,1.0666761488836343,1.0624498013437138,-0.0056692987680435625,-0.0056692987680435625,-0.007926477634156659
2015-03-05,1.0678725865467507,1.0678725865467507,1.0641506716291762,0.0011216503381730192,0.0011216503381730192,0.0016008947277426078
2015-03-06,1.05232146464677,1.05232146464677,1.0442521294439022,-0.014562712907791098,-0.014562712907791098,-0.018698989453072468
2015-03-09,1.0539281036856982,1.0539281036856982,1.0463411963713407,0.0015267568826675681,0.0015267568826675681,0.0020005388244226374
2015-03-10,1.0362175124886561,1.0362175124886561,1.0254520078984573,-0.01680436372756955,-0.01680436372756955,-0.01996403137459002
2015-03-11,1.035959606538761,1.035959606538761,1.0251432618577203,-0.0002488917112350997,-0.0002488917112350997,-0.000301082876974057
2015-03-12,1.048343932016366,1.048343932016366,1.0397656453388435,0.011954448223113978,0.011954448223113978,0.014263746371043995
2015-03-13,1.042682380917803,1.042682380917803,1.0330401783596503,-0.005400471091270398,-0.005400471091270398,-0.006468252734972313
2015-03-16,1.0558017355658809,1.0558017355658809,1.0483756519893046,0.012582311630249032,0.012582311630249032,0.014844992431954918
2015-03-17,1.0544384051540117,1.0544384051540117,1.0467560630515467,-0.0012912750244140625,-0.0012912750244140625,-0.0015448555436066158
2015-03-18,1.064532315940563,1.064532315940563,1.0587532005063425,0.009572783708572397,0.009572783708572397,0.011461254324929504
2015-03-19,1.0606399144596432,1.0606399144596432,1.0540824109975864,-0.003656442761421186,-0.003656442761421186,-0.004411594228496574
2015-03-20,1.069188806133916,1.069188806133916,1.0643913414638106,0.008060126304626491,0.008060126304626491,0.009780004256467745
2015-03-23,1.0674342278840954,1.0674342278840954,1.062247663895572,-0.001641036868095469,-0.001641036868095469,-0.002013993805408565
2015-03-24,1.0608650733216032,1.0608650733216032,1.0542317063734277,-0.006154153943061957,-0.006154153943061957,-0.0075462227826865735
2015-03-25,1.041368637002004,1.041368637002004,1.0320877216151396,-0.01837786614894865,-0.01837786614894865,-0.02100485559712839
2015-03-26,1.0387022418773786,1.0387022418773786,1.0290347957326866,-0.0025604718923567527,-0.0025604718923567527,-0.0029580100785187025
2015-03-27,1.0419050130330691,1.0419050130330691,1.0327453217815132,0.0030834352970123824,0.0030834352970123824,0.003605831468686871
2015-03-30,1.0540677799484997,1.0540677799484997,1.0467263536330524,0.011673585176467993,0.011673585176467993,0.013537734382975897
2015-03-31,1.045683034735356,1.045683034735356,1.0371022941473689,-0.007954654693603569,-0.007954654693603569,-0.009194436972260855
