date,open,high,low,close,volume
2015-01-02,30.581465,30.621855,29.888115,30.177572,5010500
2015-01-05,29.989095,30.137190,29.410181,29.450571,6568700
2015-01-06,29.551547,29.618861,28.864927,29.060141,8523700
2015-01-07,29.349596,29.410180,29.039945,29.315939,5073700
2015-01-08,29.598672,29.726571,29.470771,29.531355,10417600
2015-01-09,29.538082,29.639054,28.824536,28.918777,8095700
2015-01-12,28.932249,29.033223,28.568744,28.649525,4857700
2015-01-13,28.811072,28.959168,28.117723,28.339863,7298100
2015-01-14,27.942707,28.070608,27.444573,27.828272,12845300
2015-01-15,27.754214,27.834992,27.397442,27.558998,10875800
2015-01-16,27.431106,27.983093,27.431106,27.949436,9896400
2015-01-20,28.043670,28.057133,27.424368,27.740749,12682100
2015-01-21,27.996557,28.844733,27.834999,28.407183,11209400
2015-01-22,28.642789,29.309214,28.548547,29.235167,9471900
2015-01-23,29.221686,29.477486,29.154372,29.161102,8159000
2015-01-26,29.046679,29.322673,28.905315,29.302477,4607600
2015-01-27,28.905315,29.174578,28.817806,28.932241,5395500
2015-01-28,29.053409,29.140920,28.333132,28.339863,7580400
2015-01-29,28.353333,28.737032,28.272555,28.656254,6882900
2015-01-30,28.252354,28.595662,28.158113,28.211964,10416500
2015-02-02,28.407180,28.797610,28.057139,28.763952,6199500
2015-02-03,28.588927,29.315934,28.588927,29.134182,8767500
2015-02-04,29.039944,29.585201,29.039944,29.336134,9661800
2015-02-05,29.450567,29.713098,29.363056,29.618856,6625400
2015-02-06,29.827543,30.224705,29.780422,29.894857,7490900
2015-02-09,29.679452,29.908325,29.625598,29.733303,4569200
2015-02-10,30.002558,30.056412,29.787148,29.968901,5983500
2015-02-11,29.841006,29.901587,29.632326,29.800615,4017400
2015-02-12,30.049679,30.392990,29.834269,30.372793,7120300
2015-02-13,30.372793,30.467035,30.204504,30.339136,8634500
2015-02-17,30.217968,30.406451,30.069873,30.339136,4980200
2015-02-18,30.244897,30.359332,29.928513,29.975634,5182800
2015-02-19,29.935253,30.002567,29.699646,29.834278,5012900
2015-02-20,29.672709,30.056407,29.504420,30.036211,7120800
2015-02-23,29.915046,29.955436,29.760220,29.941973,3994500
2015-02-24,29.982376,30.197786,29.955449,30.103544,5083600
2015-02-25,30.143926,30.251631,30.029491,30.184317,3773000
2015-02-26,30.157391,30.285292,30.042955,30.244902,4133900
2015-02-27,30.197780,30.285291,30.022758,30.029491,4626000
2015-03-02,30.029496,30.211248,29.921791,30.211248,4716900
2015-03-03,30.042957,30.184320,29.941983,30.123735,4142800
2015-03-04,29.962172,30.002562,29.793883,29.894857,5553200
2015-03-05,29.915035,30.036204,29.753479,30.009279,4148900
2015-03-06,30.049686,30.601673,29.982371,30.069880,7189100
2015-03-09,30.076604,30.298744,30.056410,30.217966,5090500
2015-03-10,29.941973,29.948706,29.423643,29.423643,5399300
2015-03-11,29.517886,29.645787,29.329403,29.450571,6232400
2015-03-12,29.706365,29.955432,29.538076,29.935238,9056800
2015-03-13,29.928507,29.982361,29.585199,29.814072,5593800
2015-03-16,29.962157,30.339125,29.867916,30.271811,6022300
2015-03-17,30.083332,30.292011,29.928507,30.258354,4972800
2015-03-18,30.083339,30.399723,29.955440,30.191044,8831300
2015-03-19,30.164114,30.164114,29.766952,29.915045,7568500
2015-03-20,30.029490,30.332410,29.908321,30.197779,10343100
2015-03-23,30.231428,30.345866,30.090066,30.096796,6753900
2015-03-24,30.009298,30.076613,29.753498,29.753498,4844500
2015-03-25,29.706378,29.760229,29.221705,29.228436,6434700
2015-03-26,29.107258,29.262084,28.763948,29.113989,6705900
2015-03-27,29.151230,29.164770,28.914281,29.015831,4816300
2015-03-30,29.164776,29.807916,29.158005,29.645439,6236700
2015-03-31,29.428798,29.679284,29.340788,29.564194,5714100
2015-04-01,29.476186,29.523575,29.191849,29.442337,6130100
2015-04-02,29.428792,29.692818,29.367863,29.591269,4470700
2015-04-06,29.117366,29.476173,29.015819,29.327234,5942800
2015-04-07,29.361099,29.476189,29.239241,29.347559,4355400
2015-04-08,29.361100,29.530347,29.320482,29.401720,3820400
2015-04-09,29.300168,29.510036,29.191850,29.496496,3702700
2015-04-10,29.449103,29.625120,29.320476,29.618351,4030200
